audioKey,file,sha256,durationSeconds,author,sourceUrl,license,licenseUrl,changes,licenseReview,listeningReview
hui2,Pinyin/hui2.wav,f975896ae2b989c88a448abf0bc0ce7793d5789dda9ba7cf70b1914dfc729e7a,1.032,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-hui2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
huo3,Pinyin/huo3.wav,ec0965f1b3baf62ec6bd4abca2573c87d1a44e18329b8d4485e53b8cfd25e477,1.392,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-huo3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
he4,Pinyin/he4.wav,67d2f7b2889931429b461f96d4e6ac60953797c137a2dd1e3a03a9c3d0e2c6c3,1.032,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-he4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ji1,Pinyin/ji1.wav,b4a1493cc2fbed7456b36f21610e2bcbdba50729772da63f57dd170b050d413a,1.032,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ji1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ji2,Pinyin/ji2.wav,77bc0b28345c4f846e93f3141519cbb93207bb21544de089c9a905049d653896,1.08,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ji2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ji3,Pinyin/ji3.wav,4d3501368d7dc5c7070230e1d51f4ec365e40ab3109e3f7d049b984fced99106,1.44,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ji3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ji4,Pinyin/ji4.wav,9de4bcd0890e90a0d2b444e29f6fe486e68148ed206cd8193fff40e89dd764ef,0.984,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ji4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
qi1,Pinyin/qi1.wav,e0df2dfb00dbbbeb7d090c9aa6d70ef1e00873934c3e281c1db9096b17eca0c1,1.128,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-qi1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
qi2,Pinyin/qi2.wav,485867985ad04fe21649fe8de4da01ea86b59965e0e5d2a0e3a00ffbefbe495c,1.176,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-qi2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
qi3,Pinyin/qi3.wav,5a7a604dda7500c189681d1441634dd84707cf6e47a9a6276b9b296a210bdfa2,1.488,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-qi3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
qi4,Pinyin/qi4.wav,a2ba02959be839e0247c3dcda5b665e6740343c816fe93994426d2e45a4602f1,1.128,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-qi4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
xi1,Pinyin/xi1.wav,85e3dd7ea27f8751a2718e3f993dfb61298fa4aaf1e4a571cf39d6a9bbb5251d,1.08,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-xi1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
xue1,Pinyin/xue1.wav,65aba2b5e056624b80f8d73ee49fc4e76323d9b616f0a0da369ff8c6dbf496e1,1.176,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-xue1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
xi2,Pinyin/xi2.wav,6a5db00b920976954badce7a9c794256ede8254a530af37b2f02ee38f39cf882,1.176,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-xi2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
xue2,Pinyin/xue2.wav,23cf74c015193d8417857f6a1f0d21740b9f869dda09c8376e6dbb21499761f3,1.032,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-xue2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
xi3,Pinyin/xi3.wav,358c03e29a347678ee27ce9d88d8c720fec94b886a1d734b631738bb722d364c,1.632,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-xi3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
xue3,Pinyin/xue3.wav,de33505a7f34304a026a149cd421d4f9e9879a982b907f3d1498a05c44dc89cb,1.488,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-xue3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
xi4,Pinyin/xi4.wav,056994ede987d12b76f4893496e20162e6a4a875916ff80c56dd065b076dd16e,1.08,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-xi4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
zhi1,Pinyin/zhi1.wav,3bf1327d1e49f0e52669eb2c91206e78a1a85605149274a7c8f234de49c75264,1.08,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-zhi1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
zhi2,Pinyin/zhi2.wav,68977be73aa7ff04335b8014520d1557520e5c164c330468f2cc18e5b64eceaf,1.08,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-zhi2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
zhi3,Pinyin/zhi3.wav,74f78983a1f736287acbce7d8b2e4639c59b5e54387883df6fe666c0f200fb6b,1.296,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-zhi3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
zhun3,Pinyin/zhun3.wav,2e56e4a83b53578ed3c0884e66957fe9c9bedbcb1ec96a607ae88578bdd85038,1.44,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-zhun3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
zhi4,Pinyin/zhi4.wav,af9d441b5c15fa0f3c517f4388e348647f2bcd4df33ac704278a0eef45684195,0.936,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-zhi4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
chi1,Pinyin/chi1.wav,8fa46c62200ae22607f2ee788ba68a5fb089c6d87f5b56930e2b9e241f874a30,1.0,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%90%83.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
chi2,Pinyin/chi2.wav,8521ef1c4592a323fc3c14cd0c95172df9d9fab57f3c4ee4bb745c423be8c11c,1.08,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-chi2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
chang2,Pinyin/chang2.wav,099c5d22c221d2942234b9f0c8c70bc93a975be480599e525cba755324afd3b9,1.032,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-chang2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
chi3,Pinyin/chi3.wav,846007394dc4418f29e9ff2779539c780ff34efdfd48477995e9eee959accc49,1.296,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-chi3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
chi4,Pinyin/chi4.wav,73ceb463a8b1e946aa6373a34abc0a75ff4149868d76d87ea3ed6dc7efd8dc67,0.936,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-chi4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
shi1,Pinyin/shi1.wav,03ea515ed5969004dd4760e023d7672dc2a323cab237a39c8fea4915788f4d86,1.128,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-shi1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
shi2,Pinyin/shi2.wav,b8c2b0b2fd5a96265de1209e190f853b6ef3c12899a3332d0d43b48059efe6c1,1.224,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-shi2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
shi3,Pinyin/shi3.wav,577771f8e45fc5badc0c23655540f1ace87d035330e9ca61ae384adfe6545765,1.392,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-shi3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
shi4,Pinyin/shi4.wav,3c92a76ef1039078e8b2278fcf08e05fa8825b01f4623cdee49e8f3d4862945d,1.128,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-shi4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ren2,Pinyin/ren2.wav,029893e9c033fe048d1c8babfcd26f5491bab597244ed1332c3ee9f09c137822,1.08,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ren2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ren3,Pinyin/ren3.wav,7a83a2e8c21eecdd9c1e44ef98ac4bd03d0efc3bc4a08445b334fc6442a9f400,1.584,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ren3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ri4,Pinyin/ri4.wav,942d0f458e9c98e323b304759c455cc8272548381fb8b5252f79b914e79b0c73,1.032,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ri4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ren4,Pinyin/ren4.wav,f2e296baf79fc0da79242b0a8ab0f4ff5c3813f6848cdac454cb44ef709a24aa,1.08,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ren4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
zi1,Pinyin/zi1.wav,3a995f612fbe8016eec2d3edf31dcb3d77dabcb2d74f7c63664055916c04aa48,1.032,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-zi1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
zi3,Pinyin/zi3.wav,0407740cc52cc144639ef60e988c41a03c41bb20ec83d9e897733a9be35fcc84,1.44,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-zi3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
zi4,Pinyin/zi4.wav,2a45185c0ec97a8af996ba20de8dd95decda5b2cebfe2f38282368eb79854e64,1.08,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-zi4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
cong1,Pinyin/cong1.wav,32c907ac9c4e5b0e4d32893068af48d84750f82830285bab5b8efdd61c73c344,1.176,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-cong1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ci2,Pinyin/ci2.wav,8500e5481b438949ec98b81b315289123abbf8c6bf4e982665e827d9eb1af330,1.128,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ci2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ci3,Pinyin/ci3.wav,6b82e2a26446bb899d8e64756417ac99be5a402608fe05977bd87867b3db7a8e,1.392,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ci3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
ci4,Pinyin/ci4.wav,698d7a762653248acbf193f44e62f2ae7c2cdfba6f29d98198878ba4149fe688,1.032,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ci4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
si1,Pinyin/si1.wav,9d8bbf6b3367cc93865c9ede4f6d3b18c1156b4e4cc0bb542f73fc1a2c3ce8db,1.176,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-si1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
si3,Pinyin/si3.wav,d1582f43cbdb0082c5af3a3d1731ed7b371e663d4adc94da70a212212e2b3fba,1.44,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-si3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
san3,Pinyin/san3.wav,58be20c78183be0e3cc71e95baf23b25d32b3c573de92c768db39a2616cd84ff,1.488,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-san3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
si4,Pinyin/si4.wav,3ca286d666fd3d79594bd36f39168e0b41f0cd8e4ded7a4d2b4df94b300427b7,1.128,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-si4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
yi1,Pinyin/yi1.wav,590058d9c7cac27f6129246f6e7f687197d8fec928da03c627bcfe91d0f98f4f,1.032,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-yi1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
yi2,Pinyin/yi2.wav,b8e0f261d6249333f3d5280d78e0e6d2d0cb691ac38e0096f250eac07fcfb355,1.08,Chen Wang; audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-yi2.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
