subjectId,documentSha256,collection,kind,title,unitId,role,text,pinyin,english,japanese,missingHanzi,readingRecheck
content:17ff1bb3-5926-5f1a-b1ee-2d07fea92c63,eaa2eea97f73c441b958cdf033504687d4cbef74cface594e3debed5a80018f9,learning,word,明天,47359ff6-42cf-57d7-a858-0d5c87297abb,headword,明天,míng tiān,Tomorrow.,明日。,0,
content:17ff1bb3-5926-5f1a-b1ee-2d07fea92c63,eaa2eea97f73c441b958cdf033504687d4cbef74cface594e3debed5a80018f9,learning,word,明天,ef80e6f2-17d4-50b5-b457-a83652ee1db1,definition,今天的后一天。,jīn tiān de hòu yì tiān 。,Tomorrow.,明日。,0,一=yì
content:8fabba25-9e90-5ec2-a2f8-adcd88dddad2,1f11a081f785fefa0089daa45cc8aea379380040d4839512d9b3670fa246557f,learning,word,昨天,7dc43cd1-3a33-53f0-811b-9d2246213b4a,headword,昨天,zuó tiān,Yesterday.,昨日。,0,
content:8fabba25-9e90-5ec2-a2f8-adcd88dddad2,1f11a081f785fefa0089daa45cc8aea379380040d4839512d9b3670fa246557f,learning,word,昨天,ae9f1c4c-f7b7-5ba4-9ffd-1953187ecdc0,definition,今天的前一天。,jīn tiān de qián yì tiān 。,Yesterday.,昨日。,0,一=yì
content:b110643a-0bca-5698-b7d4-4d520c28a355,d854f1458c4228097543b6072ead7d2be0a96302f40b7af179fef2721a148ceb,learning,word,分钟,42396622-8611-55f2-80ef-c0caec8f64bd,headword,分钟,fēn zhōng,"Minute, equal to sixty seconds.",分。六十秒。,0,
content:b110643a-0bca-5698-b7d4-4d520c28a355,d854f1458c4228097543b6072ead7d2be0a96302f40b7af179fef2721a148ceb,learning,word,分钟,cbb30499-eba9-5717-95b5-4fffe897df54,definition,时间单位，一分钟等于六十秒。,shí jiān dān wèi ， yì fēn zhōng děng yú liù shí miǎo 。,"Minute, equal to sixty seconds.",分。六十秒。,0,一=yì
content:dcabc871-932e-5398-b5f1-0594ed3e1457,c9aef1030d2ae4d86900ac620ecec401bbdb910c371ac0d604a95bdca96dd4a5,learning,word,爸爸,07874521-2c30-5caa-af56-6c089764c419,headword,爸爸,bà ba,"Dad, father.",お父さん。,0,
content:dcabc871-932e-5398-b5f1-0594ed3e1457,c9aef1030d2ae4d86900ac620ecec401bbdb910c371ac0d604a95bdca96dd4a5,learning,word,爸爸,d650c83d-7763-5b69-ba9a-a7885d10790b,definition,对父亲的称呼。,duì fù qīn de chēng hu 。,"Dad, father.",お父さん。,0,
content:655605bf-e717-5bbd-b2b9-5db7fd798c2c,4bf5a3c024e5466531fcc9bd9fa702c62d7d1dbe3f04e5b3ade8bcbbea062285,learning,word,孩子,327011a1-f8a5-5ac5-b397-7abeab50d74b,headword,孩子,hái zi,Child.,子供。,0,
content:655605bf-e717-5bbd-b2b9-5db7fd798c2c,4bf5a3c024e5466531fcc9bd9fa702c62d7d1dbe3f04e5b3ade8bcbbea062285,learning,word,孩子,e013632f-966d-58a8-b2a4-15a220d99d79,definition,儿童，也指父母的子女。,ér tóng ， yě zhǐ fù mǔ de zǐ nǚ 。,Child.,子供。,0,
content:da700374-4a84-5ecd-9edb-eab319180e9d,79425b823eef7ceec675c7128b196f4c53ae1f6eff2ce0997bdb09612af7aa79,learning,word,水,aeb26cf9-125f-5c72-b2c1-9f0cb576f2ae,headword,水,shuǐ,Water.,水。,0,
content:da700374-4a84-5ecd-9edb-eab319180e9d,79425b823eef7ceec675c7128b196f4c53ae1f6eff2ce0997bdb09612af7aa79,learning,word,水,15556c32-1844-5db7-9e8a-2d2f9ba4d0e7,definition,日常饮用的无色液体。,rì cháng yǐn yòng de wú sè yè tǐ 。,Water.,水。,0,
content:6c5a0d22-5c99-552f-91f3-96534c72011a,7cf0952d89ac8c7141c458c50adf0fd49650fac29acad18159cc5a0a842ce278,learning,word,米饭,0b40fc62-2d9a-50ed-8043-d18f0f71bb8e,headword,米饭,mǐ fàn,Cooked rice.,ご飯。,0,
content:6c5a0d22-5c99-552f-91f3-96534c72011a,7cf0952d89ac8c7141c458c50adf0fd49650fac29acad18159cc5a0a842ce278,learning,word,米饭,59423e3c-3bc4-539d-ad3f-d9150bc97e02,definition,用大米煮成的主食。,yòng dà mǐ zhǔ chéng de zhǔ shí 。,Cooked rice.,ご飯。,0,
content:f95e5da3-f27a-5406-9d12-5f69e5299748,122241cbf7cf8099a17feb6bc35218a019a9b8de33875944d44b379b997a82ec,learning,word,苹果,14af6c60-e347-5f52-bb27-8e790bc43a88,headword,苹果,píng guǒ,Apple.,りんご。,0,
content:f95e5da3-f27a-5406-9d12-5f69e5299748,122241cbf7cf8099a17feb6bc35218a019a9b8de33875944d44b379b997a82ec,learning,word,苹果,8ad90b0d-b466-545c-9fec-7af8bd22c650,definition,一种常见的水果。,yì zhǒng cháng jiàn de shuǐ guǒ 。,Apple.,りんご。,0,一=yì
content:a990858b-5fe8-56b5-9526-ccdabff94ad3,5128878885065c00a7b5832f9ee7441b71b1a421a01214677d2c17b35829a78c,learning,word,面包,32c91126-ee59-545e-855d-d872cc667796,headword,面包,miàn bāo,Bread.,パン。,0,
content:a990858b-5fe8-56b5-9526-ccdabff94ad3,5128878885065c00a7b5832f9ee7441b71b1a421a01214677d2c17b35829a78c,learning,word,面包,65dcf37b-cb58-5fa5-a8a5-e2bde63385d4,definition,用面粉等原料烘烤制成的食品。,yòng miàn fěn děng yuán liào hōng kǎo zhì chéng de shí pǐn 。,Bread.,パン。,0,
content:269d5b99-575a-5dba-9c43-0cd83c7dacf5,3a21c9ce0734e9e682dda97d91434501ae986b50dd618175c64002e81795d9b2,learning,word,红色,5862018d-4f82-555f-9099-d834594e3341,headword,红色,hóng sè,Red.,赤色。,0,
content:269d5b99-575a-5dba-9c43-0cd83c7dacf5,3a21c9ce0734e9e682dda97d91434501ae986b50dd618175c64002e81795d9b2,learning,word,红色,a85fbd22-2c3d-582e-bf29-cc749e350848,definition,像鲜血那样的颜色。,xiàng xiān xuè nà yàng de yán sè 。,Red.,赤色。,0,
content:38024271-450b-51b8-a1e8-c60ada3c84fd,6335aa98c5db4221a1988fc6c62b9cc384cc29f15dc1a4a3095ceb2e569a9bb5,learning,word,蓝色,51ecbbd1-6687-5f75-af0a-161070b60165,headword,蓝色,lán sè,Blue.,青色。,0,
content:38024271-450b-51b8-a1e8-c60ada3c84fd,6335aa98c5db4221a1988fc6c62b9cc384cc29f15dc1a4a3095ceb2e569a9bb5,learning,word,蓝色,f3a30108-3746-5471-8e9b-be14802b4ac4,definition,像晴天天空那样的颜色。,xiàng qíng tiān tiān kōng nà yàng de yán sè 。,Blue.,青色。,0,
content:10e66d4a-00f2-5806-8a48-8bf86a716c09,198ff2674102bf9501a3b6bdc0da29e7e996dd48c062e22ecd4ab2b2753cfcef,learning,word,黄色,f8f1464a-cd68-547a-8a54-f6aed48fc016,headword,黄色,huáng sè,Yellow.,黄色。,0,
content:10e66d4a-00f2-5806-8a48-8bf86a716c09,198ff2674102bf9501a3b6bdc0da29e7e996dd48c062e22ecd4ab2b2753cfcef,learning,word,黄色,f3c4580d-b2e3-5282-a907-748124e2c55a,definition,像成熟柠檬果皮那样的颜色。,xiàng chéng shú níng méng guǒ pí nà yàng de yán sè 。,Yellow.,黄色。,0,
content:5f63b402-e642-5414-b020-07cac9bd555b,41ad106cd671cfd6181e74b7e76b9a362928b0c2bc55abe7ba22926b87571879,learning,word,车站,2f74e177-2a10-522a-b2b6-5a1b6eb61d7d,headword,车站,chē zhàn,Station or stop for vehicles and passengers.,駅や停留所。,0,
content:5f63b402-e642-5414-b020-07cac9bd555b,41ad106cd671cfd6181e74b7e76b9a362928b0c2bc55abe7ba22926b87571879,learning,word,车站,267972ad-86c1-5da0-9aaa-5d6809e98dd7,definition,车辆停靠、乘客上下车的地方。,chē liàng tíng kào 、 chéng kè shàng xià chē de dì fang 。,Station or stop for vehicles and passengers.,駅や停留所。,0,
content:4b777611-7d77-5e1b-879a-2010e0d63a50,3048aa049fc1fcd18ddb7d39d3fde23725d0cc4420ae92798b5b7cf3db2a9ed1,learning,word,公交车,72ac15e2-de02-52fb-94bf-7d20cb94bd7e,headword,公交车,gōng jiāo chē,Public bus.,路線バス。,0,
content:4b777611-7d77-5e1b-879a-2010e0d63a50,3048aa049fc1fcd18ddb7d39d3fde23725d0cc4420ae92798b5b7cf3db2a9ed1,learning,word,公交车,2543b7ca-26cf-507a-8e76-c31c699f415c,definition,按固定线路行驶的公共汽车。,àn gù dìng xiàn lù xíng shǐ de gōng gòng qì chē 。,Public bus.,路線バス。,0,
content:b991fbba-fcd9-5a04-b440-9fdb203d90b4,2d72ffd35f944407211c3c73e422074c71afe347240fcc1f1f1d5d883b892a5a,learning,word,老师,ed399b15-5ddb-5db0-919e-863c5c2af5a5,headword,老师,lǎo shī,Teacher.,先生。,0,
content:b991fbba-fcd9-5a04-b440-9fdb203d90b4,2d72ffd35f944407211c3c73e422074c71afe347240fcc1f1f1d5d883b892a5a,learning,word,老师,cffc9abd-57c4-55b6-a1d1-0993c82d5b6e,definition,教学生知识或技能的人。,jiāo xué shēng zhī shi huò jì néng de rén 。,Teacher.,先生。,0,
content:1380913a-d398-5817-a26c-94bf0ad4737d,b0b8e2698cfccab8fbc407b323694a27c59abb3493de862a8b5eaac17afda912,learning,word,学生,f9cc3467-2f49-5b72-b970-1ac7df6c579a,headword,学生,xué shēng,Student.,学生。,0,
content:1380913a-d398-5817-a26c-94bf0ad4737d,b0b8e2698cfccab8fbc407b323694a27c59abb3493de862a8b5eaac17afda912,learning,word,学生,7e28e3e5-59ac-5029-94f9-2ee71ea5ee87,definition,在学校等地方学习的人。,zài xué xiào děng dì fang xué xí de rén 。,Student.,学生。,0,
content:2b284442-c65b-5345-b079-d1b6b24d9475,0a50a9907337a800a816ba42b4f4e8e47f29276822833fb4779611e244ba821b,learning,word,太阳,e3e7939c-e2d9-5568-a73c-d47f16b9881e,headword,太阳,tài yang,Sun.,太陽。,0,
content:2b284442-c65b-5345-b079-d1b6b24d9475,0a50a9907337a800a816ba42b4f4e8e47f29276822833fb4779611e244ba821b,learning,word,太阳,c35b3a1a-af2b-5633-8622-d8cfdeaea308,definition,为地球提供光和热的恒星。,wèi dì qiú tí gōng guāng hé rè de héng xīng 。,Sun.,太陽。,0,
content:ae3d1905-b38a-5ae2-b2de-f21428312493,2421a0609ca82d1bb30d20d69b23be99204fda2e111bca80538e5ff741e12c4b,learning,word,月亮,d3de5d4e-f732-5dad-9335-9f6db27ef85a,headword,月亮,yuè liang,Moon.,月。,0,
content:ae3d1905-b38a-5ae2-b2de-f21428312493,2421a0609ca82d1bb30d20d69b23be99204fda2e111bca80538e5ff741e12c4b,learning,word,月亮,9bf7e9dd-b4a3-542e-acf6-d9ee75c3584d,definition,围绕地球运行的天然卫星。,wéi rào dì qiú yùn xíng de tiān rán wèi xīng 。,Moon.,月。,0,
content:2192fc74-9d8c-5411-be48-9c40f5073cc1,146fe68eb91738ee2268362aa9aff2f03422dbf3b7659f1d4d635e289fed521d,learning,word,您好,2378b226-fecb-5175-bc2e-c3af10f627d8,headword,您好,nín hǎo,"Hello, a respectful greeting.",こんにちは。丁寧な挨拶。,0,
content:2192fc74-9d8c-5411-be48-9c40f5073cc1,146fe68eb91738ee2268362aa9aff2f03422dbf3b7659f1d4d635e289fed521d,learning,word,您好,01d80859-a881-50c4-91e8-18fa161529b3,definition,向对方表示尊敬的问候语。,xiàng duì fāng biǎo shì zūn jìng de wèn hòu yǔ 。,"Hello, a respectful greeting.",こんにちは。丁寧な挨拶。,0,
content:27495445-47e6-5484-ad47-83a33387a8a1,b57ab71c9fad220f4f41e943288e62845d0b384b009e51b55931145ebeb68a6e,learning,word,早上好,ae9fd825-88d2-51cc-946c-955d41019c18,headword,早上好,zǎo shang hǎo,Good morning.,おはようございます。,0,
content:27495445-47e6-5484-ad47-83a33387a8a1,b57ab71c9fad220f4f41e943288e62845d0b384b009e51b55931145ebeb68a6e,learning,word,早上好,5e065d4a-7ea4-5b5f-a82b-358a8a5b1013,definition,早晨见面时的问候语。,zǎo chén jiàn miàn shí de wèn hòu yǔ 。,Good morning.,おはようございます。,0,
content:97a02763-bec8-5883-a882-54e113ee4001,d8922ecd20508333c9d3a520d092fd33370b4ac5f3a3cdeac4aa770c361a7479,learning,word,晚上好,d971f617-6794-52df-8527-1aa2acbbaf63,headword,晚上好,wǎn shang hǎo,Good evening.,こんばんは。,0,
content:97a02763-bec8-5883-a882-54e113ee4001,d8922ecd20508333c9d3a520d092fd33370b4ac5f3a3cdeac4aa770c361a7479,learning,word,晚上好,893b369c-0eb5-5954-a486-2d0ca9ba80b7,definition,晚上见面时的问候语。,wǎn shang jiàn miàn shí de wèn hòu yǔ 。,Good evening.,こんばんは。,0,
content:897044ce-2dec-55ac-9cdb-971a2dce9c6e,e7c54b83ef18aa50d8444e08e421833c6e0edf8d0c44506e3612d9fdc1ee998f,learning,word,对不起,e1f6a7c8-d565-5175-9e29-33f6d4e193a4,headword,对不起,duì bu qǐ,Sorry.,すみません。,0,
content:897044ce-2dec-55ac-9cdb-971a2dce9c6e,e7c54b83ef18aa50d8444e08e421833c6e0edf8d0c44506e3612d9fdc1ee998f,learning,word,对不起,2cbe297f-3025-59a0-96e4-779f6178a387,definition,向别人表示歉意的用语。,xiàng bié rén biǎo shì qiàn yì de yòng yǔ 。,Sorry.,すみません。,0,
content:861a7dc7-2f48-5b0d-9523-836056654862,55145f18b2eb2d306daf340d211f59b20996948eb804d5dc6c86e9ce4e414cee,learning,word,没关系,2d8bd26e-5643-5842-93a6-c1eebbbd1253,headword,没关系,méi guān xi,It's all right. No problem.,大丈夫です。気にしないで。,0,
content:861a7dc7-2f48-5b0d-9523-836056654862,55145f18b2eb2d306daf340d211f59b20996948eb804d5dc6c86e9ce4e414cee,learning,word,没关系,18bdee8c-db39-5f5d-9026-3c62b18c92b8,definition,表示不介意或不必担心的用语。,biǎo shì bú jiè yì huò bú bì dān xīn de yòng yǔ 。,It's all right. No problem.,大丈夫です。気にしないで。,0,不=bú; 不=bú
content:0915d24c-7dc9-5851-82e2-51465c8da191,01deb90a4dfa33f0bc03e0a92949e64dccc9ecdeda5380ba247a7b2dab81dbeb,learning,word,先生,ed9ded06-28a1-5b32-9476-e10005e56cc4,headword,先生,xiān sheng,"Mr. or sir, a polite form of address.",男性への丁寧な呼び方。,0,
content:0915d24c-7dc9-5851-82e2-51465c8da191,01deb90a4dfa33f0bc03e0a92949e64dccc9ecdeda5380ba247a7b2dab81dbeb,learning,word,先生,5bfaaac4-9184-5431-9f9d-e6d0d2935334,definition,对成年男性的一种礼貌称呼。,duì chéng nián nán xìng de yì zhǒng lǐ mào chēng hu 。,"Mr. or sir, a polite form of address.",男性への丁寧な呼び方。,0,一=yì
content:afeffdd1-7acd-5575-8ea2-0415cad9339d,4daf4a1a02fbdd4a13233021f107e9fca1e2eb41e6eedbf355d04bc185afc3e0,learning,word,女士,04708ab7-1a31-5591-9d08-4745eb2cb937,headword,女士,nǚ shì,"Ms. or madam, a polite form of address.",女性への丁寧な呼び方。,0,
content:afeffdd1-7acd-5575-8ea2-0415cad9339d,4daf4a1a02fbdd4a13233021f107e9fca1e2eb41e6eedbf355d04bc185afc3e0,learning,word,女士,6f16a604-5041-5543-87ff-e93c370dbedc,definition,对成年女性的一种礼貌称呼。,duì chéng nián nǚ xìng de yì zhǒng lǐ mào chēng hu 。,"Ms. or madam, a polite form of address.",女性への丁寧な呼び方。,0,一=yì
content:61072eeb-f2d4-5839-a653-3ac2d6c78eba,2547f549eee3047f0a48686f9e53a861fa87d1548760ac05b36ca5b243bed47b,learning,word,叔叔,92256a60-0a0c-5191-830f-617374fccba2,headword,叔叔,shū shu,"Father's younger brother, also a familiar address for a man of the father's generation.",父の弟。また、父と同世代の男性への呼び方。,0,
content:61072eeb-f2d4-5839-a653-3ac2d6c78eba,2547f549eee3047f0a48686f9e53a861fa87d1548760ac05b36ca5b243bed47b,learning,word,叔叔,a73b8203-bcdb-52f8-8c4d-b23c03f33194,definition,父亲的弟弟，也用于称呼与父亲同辈的男性。,fù qīn de dì di ， yě yòng yú chēng hu yǔ fù qīn tóng bèi de nán xìng 。,"Father's younger brother, also a familiar address for a man of the father's generation.",父の弟。また、父と同世代の男性への呼び方。,0,
content:2bee2af0-4d24-53db-aca2-19b2fe177a4d,60f875ec186f35ead772af71ff3242e3e970249f982a18891c7e56f2288d81a9,learning,word,阿姨,bd832292-45fc-596e-868f-c4fcd67abd32,headword,阿姨,ā yí,"Mother's sister, also a familiar address for a woman of the mother's generation.",母の姉妹。また、母と同世代の女性への呼び方。,0,
content:2bee2af0-4d24-53db-aca2-19b2fe177a4d,60f875ec186f35ead772af71ff3242e3e970249f982a18891c7e56f2288d81a9,learning,word,阿姨,3fd06ca5-a92b-582f-b0ab-1d09895d7354,definition,母亲的姐妹，也用于称呼与母亲同辈的女性。,mǔ qīn de jiě mèi ， yě yòng yú chēng hu yǔ mǔ qīn tóng bèi de nǚ xìng 。,"Mother's sister, also a familiar address for a woman of the mother's generation.",母の姉妹。また、母と同世代の女性への呼び方。,0,
content:9837cd70-b2d5-59ba-a717-cba67991dd07,0565f199b5e9151c588bfd72c42f310a44b6e27549afa466f280a0e2c2a16b13,learning,word,爷爷,573f51b6-5be5-53ed-ae1e-df287fd09943,headword,爷爷,yé ye,Paternal grandfather.,父方の祖父。,0,
content:9837cd70-b2d5-59ba-a717-cba67991dd07,0565f199b5e9151c588bfd72c42f310a44b6e27549afa466f280a0e2c2a16b13,learning,word,爷爷,774f85b7-58b9-5b93-9c9d-d690c6ea60e1,definition,父亲的父亲。,fù qīn de fù qīn 。,Paternal grandfather.,父方の祖父。,0,
content:10f3e50b-3236-5d9b-b779-e84a84bc6616,9b2a70f2c2aca5adf8f482dbf92a8ef21e6b1cc4ab46e18d2c2c6e7fd07f63e9,learning,word,奶奶,531f0fc7-fa65-549a-972f-53cd5339e866,headword,奶奶,nǎi nai,Paternal grandmother.,父方の祖母。,0,
content:10f3e50b-3236-5d9b-b779-e84a84bc6616,9b2a70f2c2aca5adf8f482dbf92a8ef21e6b1cc4ab46e18d2c2c6e7fd07f63e9,learning,word,奶奶,3afd710c-53fd-5fe8-a041-e963e5677552,definition,父亲的母亲。,fù qīn de mǔ qīn 。,Paternal grandmother.,父方の祖母。,0,
content:9c7f2153-565d-5857-8542-4e0214aa27b1,cf2fca0594ec1c3f3a8addc4d6fed86f3094d7c9848e8043558a2230be8ddb04,learning,word,哥哥,dec4026e-84d7-582f-84eb-3ec758c0233b,headword,哥哥,gē ge,Older brother.,兄。,0,
content:9c7f2153-565d-5857-8542-4e0214aa27b1,cf2fca0594ec1c3f3a8addc4d6fed86f3094d7c9848e8043558a2230be8ddb04,learning,word,哥哥,a5bfd23c-7033-59c6-a7cf-f202ebe26ee1,definition,同辈中比自己年长的男性手足。,tóng bèi zhōng bǐ zì jǐ nián zhǎng de nán xìng shǒu zú 。,Older brother.,兄。,0,
content:a97bf4b6-91ca-5418-9456-2c3867537aa1,e79847f4f829a6b55b1776c5ae20c962fd334585cbd3dbb1fa52c7d8d909d721,learning,word,姐姐,bbf46c13-8680-5a04-9fb8-84a8b017ca43,headword,姐姐,jiě jie,Older sister.,姉。,0,
content:a97bf4b6-91ca-5418-9456-2c3867537aa1,e79847f4f829a6b55b1776c5ae20c962fd334585cbd3dbb1fa52c7d8d909d721,learning,word,姐姐,90ab23af-a431-5a91-a2bb-4349e819f996,definition,同辈中比自己年长的女性手足。,tóng bèi zhōng bǐ zì jǐ nián zhǎng de nǚ xìng shǒu zú 。,Older sister.,姉。,0,
content:a8b30763-90db-5523-9726-e71f06430d51,c7455f12ace5d8048063d67e3920cefcd428f61b8a0cbb2dbd02896413b16306,learning,word,朋友,3db38907-234c-5dae-a36c-83108140a360,headword,朋友,péng you,Friend.,友達。,0,
content:a8b30763-90db-5523-9726-e71f06430d51,c7455f12ace5d8048063d67e3920cefcd428f61b8a0cbb2dbd02896413b16306,learning,word,朋友,4f86dee4-cabe-5a49-a396-33f582df607f,definition,彼此有友好关系的人。,bǐ cǐ yǒu yǒu hǎo guān xì de rén 。,Friend.,友達。,0,
content:3b6ca97f-0900-5604-aa63-37527b56f19f,38bd35c5267ccabb8928611c0fb84b0c3fc932a12e9baf586652e1db1802526d,learning,word,一个,c7f82f51-8dd9-5636-8e10-71b4f982ab82,headword,一个,yí gè,one (general classifier),一つ（一般的な数え方）,0,一=yí
content:3b6ca97f-0900-5604-aa63-37527b56f19f,38bd35c5267ccabb8928611c0fb84b0c3fc932a12e9baf586652e1db1802526d,learning,word,一个,ab7aad05-9c8b-5445-b64d-da8f2f393b80,definition,用于计算人或许多种事物。,yòng yú jì suàn rén huò xǔ duō zhǒng shì wù 。,one (general classifier),一つ（一般的な数え方）,0,
content:3b6ca97f-0900-5604-aa63-37527b56f19f,38bd35c5267ccabb8928611c0fb84b0c3fc932a12e9baf586652e1db1802526d,learning,word,一个,5880b13a-291a-5d58-8378-988ee35603f4,example,一个苹果,yí gè píng guǒ,one apple,りんご一個,0,一=yí
content:3b6ca97f-0900-5604-aa63-37527b56f19f,38bd35c5267ccabb8928611c0fb84b0c3fc932a12e9baf586652e1db1802526d,learning,word,一个,47210f1c-7b32-5ecf-8de6-c91dafbf4cb1,example,我吃了一个苹果。,wǒ chī le yí gè píng guǒ 。,I ate an apple.,私はりんごを一個食べました。,0,一=yí
content:8bd1162a-aa94-5efa-8ee0-3278778e3f62,5e3da06675ad66a4b7d655151b0cfa99c64405a4a9ded402fce43392cf26d3d3,learning,word,一只,09caa1cb-4335-56da-b9b7-2e3249f2a4af,headword,一只,yì zhī,one (classifier for many animals),一匹・一羽（動物の数え方）,0,一=yì
content:8bd1162a-aa94-5efa-8ee0-3278778e3f62,5e3da06675ad66a4b7d655151b0cfa99c64405a4a9ded402fce43392cf26d3d3,learning,word,一只,354de86b-25ba-5f5a-8f3f-1c7f26f9944a,definition,常用于计算鸟、猫等动物。,cháng yòng yú jì suàn niǎo 、 māo děng dòng wù 。,one (classifier for many animals),一匹・一羽（動物の数え方）,0,
content:8bd1162a-aa94-5efa-8ee0-3278778e3f62,5e3da06675ad66a4b7d655151b0cfa99c64405a4a9ded402fce43392cf26d3d3,learning,word,一只,7b905d5f-0e6c-5aea-95c0-3859f63f742a,example,一只猫,yì zhī māo,one cat,猫一匹,0,一=yì
content:8bd1162a-aa94-5efa-8ee0-3278778e3f62,5e3da06675ad66a4b7d655151b0cfa99c64405a4a9ded402fce43392cf26d3d3,learning,word,一只,c6970794-8220-5d94-b749-1cf3562d62f9,example,我家有一只猫。,wǒ jiā yǒu yì zhī māo 。,My family has a cat.,うちには猫が一匹います。,0,一=yì
content:39a7e161-7bee-56e0-b4e5-a1b29675c9a2,ad7beda0bd5df7f65619f6fd87a54c5d905afc1ae621b28d315e32628c2a302f,learning,word,一条,3b2deb15-36a9-5ff4-9ac4-83589bfdb541,headword,一条,yì tiáo,one (classifier for fish and long objects),一匹・一本（魚や細長い物の数え方）,0,一=yì
